StartDate;EndDate;Status;Progress;Duration (in seconds);Finished;RecordedDate;ResponseId;DistributionChannel;UserLanguage;Q_RecaptchaScore;Q_RecaptchaAssessmentName;PRIVACYINFO;CONSENT;AGE;GENDER;EDUCATION;PARENT;POLITCS_PARTY;POLITICS_LEFTRIGHT;MFQ1_HARM_EMOTIONALLY_1;MFQ1_FAIRNESS_TREATED_2;MFQ1_INGROUP_LOVECOUNTRY_3;MFQ1_AUTHORITY_RESPECT_4;MFQ1_PURITY_DECENCY_5;MFQ1_LIBERTYECO_PROPERTY_6;MFQ1_MATH_7;MFQ1_HARM_WEAK_8;MFQ1_FAIRNESS_UNFAIRLY_9;MFQ1_INGROUP_BETRAY_10;MFQ1_LIBERTYLIFE_FREE_11;MFQ1_AUTHORITY_TRADITIONS_12;MFQ1_PURITY_DISGUSTING_13;MFQ1_HARM_CRUEL_14;MFQ1_FAIRNESS_RIGHTS_15;MFQ1_INGROUP_LOYALTY_16;MFQ1_AUTHORITY_CHAOS_17;MFQ1_PURITY_GOD_18;MFQ2_HARM_COMPASSION_1;MFQ2_FAIRNESS_FAIRLY_2;MFQ2_LIBERTYECO_SOCIETY_3;MFQ2_INGROUP_HISTORY_4;MFQ2_AUTHORITY_KIDRESPECT_5;MFQ2_PURITY_HARMLESSDG_6;MFQ2_GOOD_7;MFQ2_LIBERTYECO_INFER_8;MFQ2_HARM_ANIMAL_9;MFQ2_FAIRNESS_JUSTICE_10;MFQ2_INGROUP_FAMILY_11;MFQ2_LIBERTYECO_WEALTH_12;MFQ2_AUTHORITY_SEXROLES_13;MFQ2_PURITY_UNNATURAL_14;MFQ2_LIBERTYECO_COMMONGOOD_15;MFQ2_HARM_KILL_16;MFQ2_FAIRNESS_RICH_17;MFQ2_LIBERTYECO_PROPERTY_18;MFQ2_INGROUP_TEAM_19;MFQ2_LIBERTYLIFE_TRADITION_20;MFQ2_AUTHORITY_SOLDIER_21;MFQ2_PURITY_CHASTITY_22;MFQ2_LIBERTYLIFE_CHOICE_23;VCI_SAFETY_1;VCI_PARENTSRIGHT_2;VCI_OVERWHELM_3;VCI_PROTECTOTHERS_4;VCI_ALLERGIES_5;VCI_LIVINGSTANDARDS_6;VCI_DECISION_7;VCI_PHARMA_8;VCI_NOTNEEDED_9;VCI_COMPULSORY_10;VCI_CAUSEDISEASE_11;VCI_CONCEAL_12;VCI_ALTERNATIVE_13;VCI_TOXINS_14;VCI_PROTECTALL_15;VCI_NATURALLY_16;VCI_EXEMPT_17;VCI_INEFFECTIVE_18;BVIS_HEPATITISB_1;BVIS_HPV_2;BVIS_MEASELS_3;BVIS_MENINGOCOCCAL_4;BVIS_PERTUSSIS_5;BVIS_MUMPS_6;BVIS_POLIO_7;BVIS_ROTAVIRUS_8;BVIS_RUBELLA_9;BVIS_TETANUS_10;BVIS_CHICKENPOX_11;COVCI_COVIDINFECTION;COVCI_VACCINATED_2;COVCI_YES_ASAP_31;COVCI_YES_DECIDE_32;COVCI_YES_IMPORTANCE_33;COVCI_YES_FREEDECISION_34;COVCI_YES_THOUGHFUL_35;COVCI_YES_SIDEEFFECTS_36;COVCI_YES_INFECTION_37;COVCI_YES_JOBLOSS_38;COVCI_YES_DISADVANTAGE_39;COVCI_YES_TRUST_40;COVCI_YES_RECOMMENDATION_41;COVCI_YES_PROTECTME_42;COVCI_YES_PROTECTOTHERS_43;COVCI_YES_DUTY_44;COVCI_YES_CHOOSEVACCINE_45;COVCI_YES_ANYVACCINE_46;COVCI_YES_UNNATURAL_47;COVCI_YES_WAIT_48;COVCI_YES_INFORMED_49;COVCI_YES_PROTECTGENERALLY_50;COVCI_NO_CHANCE_3;COVCI_NO_INTENTION_4;COVCI_NO_ASAP_5;COVCI_NO_DECIDE_6;COVCI_NO_IMPORTANCE_7;COVCI_NO_THOUGHTFUL_8;COVCI_NO_SIDEEFFECTS_9;COVCI_NO_INFECTION_10;COVCI_NO_JOBLOSS_11;COVCI_NO_DISADVANTAGE_12;COVCI_NO_TRUST_13;COVCI_NO_ROCOMMENDATION_14;COVCI_NO_PROTECTME_15;COVCI_NO_PROTECTOTHERS_16;COVCI_NO_DUTY_17;COVCI_NO_CHOOSEVACCINE_18;COVCI_NO_ANYVACCINE_19;COVCI_NO_UNNATURAL_20;COVCI_NO_WAIT_21;COVCI_NO_INFORMED_22;COVCI_NO_PROTECTGENERALLY_23;COVCI_NO_ASTRAZENECA_24;COVCI_NO_BIONTECH_25;COVCI_NO_MODERNA_26;COVCI_NO_JOHNSON_27;COVCI_NO_SPUTNIK_28;COVCI_NO_APPOINTMENT;COVCI_OPEN_30;Q9.1 - Parent Topics;Q9.1 - Topics
01.06.21 07:46;01.06.21 08:14;0;100;1682;1;01.06.21 08:14;R_2zUaevhcSraEFQw;anonymous;DE;1;;1;1;4;1;1;2;7;4;4;4;2;3;2;4;3;4;4;4;4;0;4;4;4;4;4;0;4;4;4;2;4;1;4;3;2;3;3;3;3;1;2;4;2;3;4;4;1;0;5;1;2;1;3;2;2;3;2;1;2;0;0;0;1;3;3;2;2;5;5;5;4;4;4;4;4;4;5;5;2;1;4;4;4;3;3;2;4;2;2;3;3;4;4;2;4;0;1;2;3;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.06.21 08:31;01.06.21 08:47;0;100;939;1;01.06.21 08:47;R_1GPxnCUDswzgHJP;anonymous;DE;0,9;;;1;7;2;1;2;3;2;4;4;0;4;4;4;1;4;4;4;3;3;4;4;4;3;4;0;4;4;3;2;4;4;5;3;3;3;3;4;4;3;3;3;2;3;3;4;4;0;5;1;4;0;4;1;2;1;0;0;2;0;1;0;0;4;0;2;1;2;5;5;5;5;5;5;3;5;5;3;2;1;4;4;4;1;0;0;4;0;3;3;2;3;3;3;3;3;1;1;3;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.06.21 09:05;01.06.21 09:16;0;100;711;1;01.06.21 09:16;R_1Grz04NE2QzvdBf;anonymous;DE;1;;;1;7;2;2;2;2;5;4;4;1;3;3;4;0;5;5;5;5;4;4;5;5;5;5;3;5;5;5;3;4;5;5;2;5;5;3;3;0;5;5;5;2;3;3;4;2;5;5;1;4;3;4;2;2;4;0;0;0;0;0;0;0;4;0;4;0;4;5;5;5;5;5;5;5;5;5;5;2;2;;;;;;;;;;;;;;;;;;;;;2;4;4;4;4;3;1;4;0;2;4;2;4;4;4;4;0;0;0;4;4;0;5;5;0;0;1;;;
01.06.21 09:25;01.06.21 09:30;0;100;329;1;01.06.21 09:30;R_1C1JOCqgryDOqCy;qr;DE;0,9;;;1;4;1;1;2;3;7;1;2;1;1;1;4;3;2;2;3;3;1;2;1;3;3;2;0;1;3;4;3;1;1;3;4;2;5;2;4;4;0;0;4;0;5;1;4;1;0;5;1;2;0;3;0;4;3;1;0;2;0;0;0;0;3;0;3;0;5;5;5;5;5;5;5;5;5;5;5;2;1;1;2;3;4;1;1;1;0;2;1;2;3;3;0;2;1;0;3;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.06.21 09:41;01.06.21 09:54;0;100;783;1;01.06.21 09:54;R_3Pda6UheGNpdYm0;anonymous;DE;1;;;1;4;2;1;2;4;2;4;5;1;1;1;1;3;5;5;5;5;0;2;5;2;4;2;3;3;4;3;2;3;0;5;3;4;5;3;1;1;0;2;5;4;3;2;5;0;0;5;0;3;0;4;0;1;4;0;0;1;0;0;0;0;4;0;3;0;3;4;5;5;5;5;5;5;5;5;1;1;2;;;;;;;;;;;;;;;;;;;;;2;4;4;4;4;4;0;0;0;3;4;3;1;4;4;4;4;0;0;4;4;1;5;5;1;0;1;;;
01.06.21 10:49;01.06.21 10:59;0;100;590;1;01.06.21 10:59;R_1rJimYaoPIJPLwX;anonymous;DE;1;;1;1;5;1;1;1;3;7;3;3;1;4;3;5;3;4;4;4;4;4;4;4;4;4;4;2;3;4;3;3;4;5;5;4;3;4;3;5;4;3;3;5;1;5;3;3;0;0;3;0;4;1;3;0;2;4;0;0;0;0;0;0;0;4;0;4;0;3;3;5;3;3;5;5;5;5;5;5;2;1;4;4;4;4;4;0;4;0;0;3;3;4;4;4;0;0;0;0;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;Hier steht nirgendwo „weiter“;;
01.06.21 11:06;01.06.21 11:45;0;100;2364;1;01.06.21 11:45;R_1Hdex1nmsgvKcdU;anonymous;DE;0,9;;;1;4;1;1;2;1;8;3;3;4;2;2;3;0;4;5;5;5;1;3;5;5;5;4;1;2;4;5;4;5;2;2;4;4;4;5;4;3;4;1;3;1;4;1;3;0;2;5;4;4;4;2;4;4;4;4;4;0;2;4;2;4;0;4;4;4;0;0;0;0;0;0;0;0;0;0;0;3;2;;;;;;;;;;;;;;;;;;;;;1;0;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;4;4;4;0;0;0;0;0;0;3;;;
01.06.21 12:02;01.06.21 12:12;0;100;627;1;01.06.21 12:12;R_3CN92DwU2u3KXBn;anonymous;DE;0,9;;1;1;4;1;1;2;4;3;4;4;0;0;0;3;0;4;5;3;4;0;0;5;5;1;4;0;3;5;4;1;1;0;0;2;4;4;2;0;0;0;4;0;4;1;3;5;0;0;5;0;2;0;2;1;1;3;1;0;2;0;1;0;0;4;2;4;0;5;5;5;5;5;5;5;5;5;5;5;2;2;;;;;;;;;;;;;;;;;;;;;2;4;3;4;4;4;0;4;0;1;4;4;4;4;2;3;4;0;0;4;4;5;5;5;3;1;1;;;
01.06.21 12:47;01.06.21 13:03;0;100;959;1;01.06.21 13:03;R_2OONEcXgM4xdI64;anonymous;DE;1;;;1;6;2;1;1;7;5;2;2;1;0;0;3;0;1;2;2;3;1;1;4;4;2;1;2;3;4;4;3;3;2;3;5;5;5;2;2;3;2;3;5;3;2;3;3;0;0;5;4;4;4;2;3;4;4;4;3;0;2;4;4;4;1;4;4;4;0;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;2;0;0;4;0;2;4;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;3;;;
01.06.21 13:23;01.06.21 13:47;0;100;1406;1;01.06.21 13:47;R_3pnix3NP0e57Wcj;anonymous;DE;1;;;1;6;2;1;2;3;6;4;5;1;1;3;5;0;4;5;4;5;1;1;5;5;4;1;0;4;5;5;3;4;0;3;5;5;4;3;4;4;1;0;1;2;3;2;5;2;0;5;3;4;3;2;3;3;4;3;0;0;1;2;2;3;2;3;4;2;3;3;5;5;5;5;5;3;4;5;4;2;2;;;;;;;;;;;;;;;;;;;;;2;0;0;4;0;0;4;0;0;2;0;0;0;0;0;2;0;4;2;4;0;0;0;0;0;0;3;"Ich empfinde das Thema Covid-Impfung als reinste Erpressung - wer sich nicht impft, wird beschimpft und aus der Gesellschaft ausgeschlossen, und bekommt sein ""Leben"" auch nicht mehr zurück - oder nur unter Gängeleien und Schikanen, wie z.B. zeitaufwändigen Tests.";;
01.06.21 13:35;01.06.21 13:48;0;100;814;1;01.06.21 13:48;R_1MLjjsoKBaEs7Bq;anonymous;DE;0,8;;1;1;6;1;1;1;1;5;4;4;2;2;2;4;2;4;5;4;4;2;4;4;4;4;4;3;4;4;3;3;4;3;4;4;1;4;3;3;3;3;1;4;3;3;2;3;3;3;4;4;4;3;2;4;3;4;4;2;0;3;4;3;3;2;4;4;3;3;0;1;2;3;1;2;2;1;5;4;2;2;;;;;;;;;;;;;;;;;;;;;1;0;0;4;0;0;3;2;0;0;1;1;0;0;0;4;0;2;2;3;2;0;0;0;0;0;3;Sie haben sich auf jeden Fall im Vergleich zu vielen anderen sehr viel Mühe bei Gestaltung der Umfrage gemacht - (y);;
01.06.21 13:25;01.06.21 13:52;0;100;1619;1;01.06.21 13:52;R_1r1tYCKCRp9kspR;anonymous;DE;1;;;1;2;1;4;2;4;3;4;4;0;0;0;2;1;5;4;5;5;0;2;4;1;2;1;0;3;3;2;0;2;2;4;2;5;4;2;2;0;2;4;5;2;4;3;2;2;1;4;1;3;0;4;0;0;3;0;0;2;0;0;0;0;4;0;3;0;5;5;5;5;5;5;5;5;5;5;5;2;2;;;;;;;;;;;;;;;;;;;;;2;4;4;4;4;0;0;0;0;0;4;0;4;4;0;4;3;0;0;2;4;4;5;2;2;2;2;;;
01.06.21 13:36;01.06.21 13:57;0;100;1249;1;01.06.21 13:57;R_2EGmdp35stxXVZP;anonymous;DE;0,9;;;1;5;2;2;1;7;5;5;5;0;4;4;4;0;5;5;5;3;1;3;5;5;3;2;5;5;5;2;1;1;1;5;5;4;5;2;2;4;4;1;5;5;5;4;5;0;2;4;3;4;3;1;4;3;4;3;2;0;1;1;2;4;1;2;4;0;1;1;1;1;3;1;0;0;0;3;0;2;2;;;;;;;;;;;;;;;;;;;;;1;0;0;4;0;0;2;2;0;0;1;1;0;0;0;4;0;3;2;3;2;0;0;0;0;0;3;;;
01.06.21 13:41;01.06.21 14:14;0;100;1977;1;01.06.21 14:14;R_3r36ZhjTVgfGchl;anonymous;DE;1;;;1;6;2;1;1;7;5;4;4;0;4;4;4;0;5;5;5;5;4;4;5;5;5;3;4;4;5;4;1;4;4;4;5;5;4;3;2;3;3;3;5;4;4;4;5;0;1;5;4;4;4;2;4;4;4;4;4;0;3;4;4;4;2;4;4;3;0;0;1;1;0;1;0;0;1;0;0;3;2;;;;;;;;;;;;;;;;;;;;;2;0;0;4;0;0;4;1;0;0;1;0;0;0;0;3;0;4;2;3;0;0;0;0;0;0;3;Ich finde die Fragen oft nicht neutral gestellt...;;
01.06.21 14:05;01.06.21 14:22;0;100;1032;1;01.06.21 14:22;R_2aDo4qGLqmaNvmn;anonymous;DE;1;;;1;4;1;2;2;1;7;4;4;3;3;3;4;1;4;4;5;4;3;4;5;4;5;3;1;4;3;4;3;4;2;4;4;4;5;4;5;3;1;2;3;2;4;4;3;1;2;4;1;4;2;3;3;3;4;3;2;0;2;1;3;1;1;3;4;3;1;3;5;5;4;4;4;3;3;5;4;2;2;;;;;;;;;;;;;;;;;;;;;1;0;1;1;0;0;3;1;1;1;1;1;0;1;0;3;0;2;3;3;1;1;0;0;3;4;3;;;
01.06.21 14:17;01.06.21 14:26;0;100;517;1;01.06.21 14:26;R_tQjra2Wa4YUx4Tn;anonymous;DE;1;;;1;7;2;1;1;5;3;4;4;1;2;4;3;3;4;4;4;4;2;3;4;4;3;3;2;3;4;1;3;2;2;3;1;3;3;2;2;3;2;3;4;2;2;3;3;2;2;3;1;3;0;4;1;2;2;1;0;2;0;0;0;1;4;3;3;0;2;3;5;4;5;5;5;3;5;5;4;2;1;4;4;4;4;2;1;3;0;0;3;3;4;3;2;2;3;0;1;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.06.21 14:41;01.06.21 14:51;0;100;616;1;01.06.21 14:51;R_2PnWAhf4OlxFPnw;anonymous;DE;1;;;1;5;2;1;1;7;5;2;3;1;3;0;4;3;3;3;3;4;1;3;3;4;1;3;0;3;3;4;2;3;1;3;4;4;3;3;3;3;1;1;3;1;4;2;3;3;0;4;2;4;1;2;3;1;4;3;0;0;0;3;0;1;2;2;3;2;5;2;5;4;5;5;5;5;5;5;2;2;2;;;;;;;;;;;;;;;;;;;;;2;1;0;4;0;1;2;0;0;0;1;2;0;2;0;3;0;2;3;3;1;0;2;2;3;3;3;;;
01.06.21 15:34;01.06.21 15:47;0;100;821;1;01.06.21 15:47;R_1mr8lC49EycgyqB;anonymous;DE;1;;;1;5;2;1;2;4;3;4;4;2;2;1;4;0;4;4;4;4;1;1;5;4;3;2;0;4;4;3;1;2;1;5;2;3;3;2;3;3;2;3;5;3;3;3;3;3;1;3;1;3;1;4;3;2;3;1;0;2;0;0;0;0;3;1;3;0;5;4;5;4;5;5;5;4;5;5;5;2;1;4;4;4;4;4;2;3;0;0;3;3;3;3;3;2;3;3;3;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.06.21 15:48;01.06.21 16:05;0;100;1028;1;01.06.21 16:05;R_OGUnL1iEZzrQSf7;anonymous;DE;0,9;;;1;7;1;2;1;7;6;5;5;0;0;0;4;0;5;5;5;5;0;5;5;5;3;5;0;5;5;5;5;3;0;5;5;5;5;3;3;5;2;0;5;5;5;2;5;0;0;5;4;4;4;0;4;4;4;4;4;0;3;4;4;4;0;4;4;4;0;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;2;0;0;4;0;0;4;0;0;0;0;0;0;0;0;4;0;4;0;3;0;0;0;0;0;0;3;;;
01.06.21 16:12;01.06.21 16:24;0;100;661;1;01.06.21 16:24;R_3QRgSvjPrAU3hbO;anonymous;DE;0,9;;;1;4;2;1;2;4;4;3;4;0;2;4;4;5;4;4;3;4;1;4;4;4;3;4;0;3;4;4;2;3;4;5;2;5;5;3;3;4;0;3;4;1;5;2;5;1;0;5;0;0;0;3;1;0;0;0;0;4;0;0;2;0;4;1;1;2;5;5;5;5;5;5;5;3;5;5;2;2;1;4;4;4;2;1;0;4;0;3;3;3;4;4;3;2;3;0;0;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.06.21 22:51;01.06.21 23:03;0;100;694;1;01.06.21 23:03;R_2Sc7M0F0Dg8EmHa;anonymous;DE;0,8;;1;1;5;1;2;1;7;6;4;5;0;0;0;4;0;3;4;4;5;1;1;3;5;1;1;0;2;5;0;1;3;1;4;4;3;4;3;4;2;2;0;4;0;3;1;5;3;0;5;4;4;3;2;4;3;4;4;2;0;1;3;2;3;2;1;4;3;0;0;2;1;1;3;4;2;2;4;1;2;2;;;;;;;;;;;;;;;;;;;;;1;0;0;4;0;0;4;1;0;0;1;1;0;0;0;4;0;3;4;1;0;0;0;0;0;3;3;;;
01.06.21 23:46;01.06.21 23:59;0;100;783;1;01.06.21 23:59;R_1OPHRrlPG3OqXQ5;anonymous;DE;1;;;1;5;2;2;1;7;5;5;5;1;0;4;5;0;5;5;5;5;0;4;4;5;4;5;5;4;5;5;2;0;1;5;5;5;5;3;3;3;4;2;5;0;4;2;4;2;1;5;4;4;4;0;4;4;4;4;2;0;3;3;2;4;0;3;4;4;1;0;1;0;1;2;1;0;1;1;0;2;2;;;;;;;;;;;;;;;;;;;;;2;0;0;4;0;0;3;2;2;0;0;0;0;0;0;2;0;4;2;3;0;0;0;0;0;0;3;;;
02.06.21 00:25;02.06.21 01:00;0;100;2071;1;02.06.21 01:00;R_1nT6ztzLXCih0PM;anonymous;DE;1;;;1;4;2;1;2;4;4;5;4;1;2;2;3;0;4;4;4;5;0;3;4;5;3;2;0;4;4;2;0;3;0;4;2;4;4;0;2;3;0;3;5;5;3;1;5;1;0;5;0;3;0;4;2;2;1;0;0;1;2;0;0;0;4;0;1;0;5;5;5;5;5;5;5;5;5;5;5;2;1;4;4;4;1;2;0;3;0;0;3;3;1;4;4;0;4;0;0;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.06.21 00:27;02.06.21 01:02;0;100;2068;1;02.06.21 01:02;R_1eWZjhx9fhHRk41;anonymous;DE;1;;;1;6;2;1;1;7;2;4;5;0;2;3;3;0;5;4;5;4;2;4;5;5;3;4;1;5;5;4;2;3;3;5;4;4;5;3;2;4;3;3;4;3;3;4;4;2;1;4;1;4;2;1;3;4;4;3;2;0;2;2;2;2;2;2;4;2;5;1;5;5;5;5;5;2;5;5;5;2;2;;;;;;;;;;;;;;;;;;;;;2;0;0;4;0;3;2;0;0;0;0;3;0;0;0;3;0;2;0;4;0;0;0;0;0;0;3;Ich fand die Fragen nach etwas ekligem/ekelhaftem zu wenig definiert, da eklig für jeden etwas anderes ist und ich mir nichts genaues darunter vorstellen konnte. Bei den Covid Impfungen könnte noch gefragt werden, wie (breit) man sich über die Impfungen und Impftstoffe informiert hat. Hat man z.B. die Zulassungsstudien gelesen oder seine Infos nur aus den üblichen Medien. Es fehlt außerdem die Möglichkeit anzugeben, dass man Erfahrungen mit der Corona-Erkrankung gesammelt hat, z. B. durch die Erkrankung eines Familienmitglieds o.ä.;;
02.06.21 01:53;02.06.21 02:07;0;100;789;1;02.06.21 02:07;R_1ietSxLpftiQP0G;anonymous;DE;0,9;;1;1;7;1;1;1;4;5;4;4;1;3;4;4;0;4;5;5;5;4;5;5;5;5;5;3;5;5;2;2;3;4;5;1;4;3;2;2;4;1;3;5;2;3;3;4;2;2;5;0;1;1;3;1;0;1;0;0;3;0;0;1;0;4;0;2;0;5;5;5;5;5;5;5;5;5;5;5;2;1;4;4;4;0;4;0;4;0;0;4;4;4;4;4;0;1;0;0;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.06.21 02:00;02.06.21 02:25;0;100;1545;1;02.06.21 02:25;R_1lmfIG9s3OduL56;anonymous;DE;1;;1;1;4;1;1;2;7;4;3;4;0;1;0;1;3;3;2;3;5;0;0;4;4;0;0;0;2;3;2;0;0;0;5;2;3;4;1;0;1;0;5;5;3;1;3;5;3;0;5;1;0;1;4;2;2;3;1;0;3;0;0;0;0;3;1;4;3;3;3;3;3;3;3;3;3;3;3;3;2;2;;;;;;;;;;;;;;;;;;;;;2;4;4;4;4;3;1;4;2;3;3;1;4;4;3;2;4;0;1;0;4;5;5;5;4;4;2;;;
02.06.21 02:35;02.06.21 02:51;0;100;939;1;02.06.21 02:51;R_3dJM4jpgiOPEPsw;anonymous;DE;1;;;1;8;2;1;2;7;5;5;5;0;4;5;5;1;5;5;5;5;1;5;5;5;4;5;5;5;5;5;1;5;4;5;3;5;5;4;4;4;4;2;5;3;5;3;5;0;2;5;3;4;3;2;3;4;4;2;1;0;2;4;0;2;2;2;4;3;1;4;4;4;4;4;4;4;4;4;4;2;2;;;;;;;;;;;;;;;;;;;;;1;2;2;4;1;0;4;4;0;0;0;1;0;2;0;4;0;2;3;2;3;0;3;3;0;0;3;;;
02.06.21 03:21;02.06.21 03:38;0;100;1058;1;02.06.21 03:38;R_1j8qhwBmfzVnHUm;anonymous;DE;1;;;1;5;2;1;1;7;6;2;2;0;4;4;5;0;4;4;4;5;5;3;4;5;3;3;0;5;3;3;3;4;3;5;4;5;5;3;2;3;4;2;5;2;3;3;3;3;1;5;2;4;2;3;3;1;4;3;1;0;2;3;1;2;3;2;4;2;4;5;5;5;5;5;5;5;5;5;5;2;2;;;;;;;;;;;;;;;;;;;;;2;3;3;4;2;1;2;2;0;4;2;4;2;2;2;4;0;2;2;1;2;0;5;4;0;0;1;;;
02.06.21 03:31;02.06.21 03:42;0;100;646;1;02.06.21 03:42;R_el0znv7QFrwvTMd;qr;DE;0,8;;;1;6;2;1;2;4;3;4;4;1;2;3;4;4;4;4;4;3;2;3;4;4;3;3;0;3;3;3;2;3;2;5;2;4;4;3;2;1;3;3;4;2;3;4;3;3;0;3;1;1;0;3;2;1;2;2;1;3;1;1;0;1;4;3;1;1;4;5;5;5;5;5;5;5;5;5;5;2;1;3;4;4;1;2;1;3;0;1;4;3;3;4;3;3;3;0;1;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.06.21 03:27;02.06.21 03:53;0;100;1580;1;02.06.21 03:53;R_3P7DGSvN1gfnYAz;anonymous;DE;1;;;1;4;2;1;1;4;3;5;4;0;2;5;4;0;5;5;5;4;0;3;5;5;2;4;1;4;5;2;1;3;3;5;0;3;5;3;2;4;2;4;5;4;2;5;4;3;2;4;0;3;0;4;1;0;3;0;0;2;0;0;0;0;4;4;3;0;4;5;5;5;5;5;5;5;4;5;3;2;2;;;;;;;;;;;;;;;;;;;;;2;4;4;3;4;3;0;3;0;2;4;4;4;4;3;3;1;0;0;3;4;1;5;4;1;0;1;;;
02.06.21 04:05;02.06.21 04:35;0;100;1760;1;02.06.21 04:35;R_2c0Wv95sFPYW6s3;anonymous;DE;0,9;;1;1;5;1;1;1;4;3;3;3;0;1;1;4;3;4;5;5;5;1;0;5;5;3;3;0;2;4;4;3;3;1;5;2;3;4;2;3;2;1;3;2;4;3;1;5;3;1;5;0;1;0;4;1;0;3;0;0;3;0;0;0;0;4;0;3;0;5;5;5;5;5;5;5;4;5;5;3;2;1;4;4;4;3;4;1;2;0;0;3;2;1;4;3;4;4;0;1;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.06.21 04:28;02.06.21 04:54;0;100;1552;1;02.06.21 04:54;R_3g88KSZQI1QdgQY;anonymous;DE;1;;;1;4;1;1;2;7;5;0;5;0;0;0;5;5;5;0;0;5;0;0;5;5;2;0;1;0;0;0;0;0;0;0;2;5;0;3;0;2;0;1;0;5;5;0;5;0;0;5;1;1;0;4;0;2;4;1;0;4;0;0;0;0;4;0;4;1;4;4;4;4;4;4;4;4;4;4;4;2;2;;;;;;;;;;;;;;;;;;;;;2;4;2;2;0;4;0;4;0;0;4;0;4;4;0;0;4;0;0;0;4;2;5;5;5;5;2;;;
02.06.21 05:15;02.06.21 06:02;0;100;2784;1;02.06.21 06:02;R_1EgR5KOq4G0qNwu;anonymous;DE;0,4;;;1;6;1;1;1;7;8;1;3;1;2;1;4;3;2;4;4;4;1;3;3;5;3;4;3;3;4;5;3;3;3;4;4;0;5;4;4;3;3;1;2;1;4;1;3;3;3;4;1;3;0;3;3;1;3;1;0;1;0;1;0;1;3;3;4;1;5;3;5;4;5;4;5;5;4;4;4;2;1;2;3;2;4;3;1;3;0;3;2;3;3;3;1;2;3;0;3;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.06.21 06:11;02.06.21 06:21;0;100;616;1;02.06.21 06:21;R_3nDzoiwTJKnYwF7;anonymous;DE;1;;;1;5;2;1;1;2;5;4;4;0;4;0;4;0;5;3;4;4;1;2;5;4;2;4;0;4;5;3;0;3;3;5;2;5;4;2;3;0;0;2;5;0;5;3;5;2;1;5;0;4;0;4;0;0;3;0;0;2;0;0;0;0;4;0;3;1;4;5;5;5;5;5;5;5;5;5;5;2;1;4;4;4;2;2;0;4;0;0;4;4;4;4;2;3;4;0;0;3;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.06.21 10:15;02.06.21 10:25;0;100;571;1;02.06.21 10:25;R_agVcZaQMYDILBTz;anonymous;DE;0,9;;1;1;4;1;1;2;4;3;4;5;0;1;1;4;1;4;5;4;4;0;1;3;4;2;1;0;4;4;2;1;1;0;5;1;4;2;2;2;1;0;4;2;4;3;1;4;0;0;4;1;1;0;4;0;0;3;0;0;3;0;0;0;0;4;0;3;0;3;4;5;5;5;5;5;5;5;5;3;2;1;4;4;4;3;3;0;3;0;1;4;4;1;4;3;2;4;0;0;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.06.21 11:27;02.06.21 11:37;0;100;569;1;02.06.21 11:37;R_1Q3J94k4DSqgMBL;anonymous;DE;1;;1;1;5;1;1;2;2;5;4;3;0;2;3;4;1;4;5;4;5;3;3;4;5;3;3;3;4;4;3;2;3;1;5;1;3;5;4;1;1;3;4;5;2;4;3;4;2;3;5;0;1;0;4;0;0;1;0;0;3;0;0;0;0;4;0;1;0;5;5;5;5;5;5;5;5;5;5;5;2;1;4;4;4;1;4;1;4;0;1;4;4;4;4;4;1;3;0;0;3;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.06.21 12:20;02.06.21 12:26;0;100;357;1;02.06.21 12:26;R_3xeVr6ElZJHTZi9;anonymous;DE;1;;1;1;6;2;3;1;2;1;4;4;4;4;3;4;4;4;5;4;4;4;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;4;4;4;3;3;4;4;4;5;5;5;5;5;5;5;5;5;5;5;3;1;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
